original_url,extracted_url,created_date,closing_date,optional_field,timestamp
https://ksiem.sectica.com/tickets/CSOC-OPAY20240206002,,06/02/24 10:04,12/02/24 10:03,Closed,2025-06-26 01:27:17
https://ksiem.sectica.com/tickets/CSOC-OPAY2024020500C,,05/02/24 13:10,09/02/24 13:01,Closed,2025-06-26 01:27:35
https://ksiem.sectica.com/tickets/CSOC-OPAY2024020500B,,05/02/24 13:06,28/04/25 13:45,On Hold,2025-06-26 01:27:53
https://ksiem.sectica.com/tickets/CSOC-OPAY2024020500A,,05/02/24 13:02,12/02/24 10:03,Closed,2025-06-26 01:28:11
https://ksiem.sectica.com/tickets/CSOC-OPAY20240205009,,05/02/24 12:56,12/02/24 10:03,Closed,2025-06-26 01:28:29
https://ksiem.sectica.com/tickets/CSOC-OPAY20240205008,,05/02/24 12:49,12/02/24 10:02,Closed,2025-06-26 01:28:49
https://ksiem.sectica.com/tickets/CSOC-OPAY20240205007,,05/02/24 12:43,12/02/24 10:02,Closed,2025-06-26 01:29:07
https://ksiem.sectica.com/tickets/CSOC-OPAY20240205006,,05/02/24 12:26,12/02/24 10:02,Closed,2025-06-26 01:29:25
https://ksiem.sectica.com/tickets/CSOC-OPAY20240205005,,05/02/24 12:16,12/02/24 10:02,Closed,2025-06-26 01:29:44
https://ksiem.sectica.com/tickets/CSOC-OPAY20240205004,,05/02/24 12:13,12/02/24 10:01,Closed,2025-06-26 01:30:00
https://ksiem.sectica.com/tickets/CSOC-OPAY20240205003,,05/02/24 12:10,12/02/24 10:01,Closed,2025-06-26 01:30:19
https://ksiem.sectica.com/tickets/CSOC-OPAY20240205002,,05/02/24 12:08,12/02/24 10:01,Closed,2025-06-26 01:30:36
https://ksiem.sectica.com/tickets/CSOC-OPAY20240205001,,05/02/24 12:06,12/02/24 10:00,Closed,2025-06-26 01:30:53
https://ksiem.sectica.com/tickets/CSOC-OPAY20240202002,,02/02/24 08:59,20/02/24 09:19,Closed,2025-06-26 01:31:11
https://ksiem.sectica.com/tickets/CSOC-OPAY20240202001,,02/02/24 08:48,20/02/24 09:19,Closed,2025-06-26 01:31:28
https://ksiem.sectica.com/tickets/CSOC-OPAY20240201003,,01/02/24 11:24,09/02/24 13:01,Closed,2025-06-26 01:31:45
https://ksiem.sectica.com/tickets/CSOC-OPAY20240201002,,01/02/24 11:19,20/02/24 09:20,Closed,2025-06-26 01:32:02
https://ksiem.sectica.com/tickets/CSOC-OPAY20240201001,,01/02/24 11:16,20/02/24 09:20,Closed,2025-06-26 01:32:21
https://ksiem.sectica.com/tickets/CSOC-OPAY20240131003,,31/01/24 08:39,09/02/24 13:00,Closed,2025-06-26 01:32:38
https://ksiem.sectica.com/tickets/CSOC-OPAY20240131002,,31/01/24 08:34,20/02/24 09:20,Closed,2025-06-26 01:32:56
https://ksiem.sectica.com/tickets/CSOC-OPAY20240131001,,31/01/24 08:31,09/02/24 13:00,Closed,2025-06-26 01:33:14
https://ksiem.sectica.com/tickets/CSOC-OPAY20240130004,,30/01/24 09:07,31/01/24 09:10,Closed,2025-06-26 01:33:31
https://ksiem.sectica.com/tickets/CSOC-OPAY20240130003,,30/01/24 09:04,31/01/24 09:10,Closed,2025-06-26 01:33:48
https://ksiem.sectica.com/tickets/CSOC-OPAY20240130002,,30/01/24 09:02,31/01/24 09:10,Closed,2025-06-26 01:34:05
https://ksiem.sectica.com/tickets/CSOC-OPAY2024012900C,,29/01/24 19:43,30/01/24 19:50,Closed,2025-06-26 01:34:24
https://ksiem.sectica.com/tickets/CSOC-OPAY2024012900B,,29/01/24 19:41,30/01/24 19:50,Closed,2025-06-26 01:34:40
https://ksiem.sectica.com/tickets/CSOC-OPAY2024012900A,,29/01/24 19:39,30/01/24 19:40,Closed,2025-06-26 01:34:57
https://ksiem.sectica.com/tickets/CSOC-OPAY20240129009,,29/01/24 19:35,30/01/24 19:40,Closed,2025-06-26 01:35:15
https://ksiem.sectica.com/tickets/CSOC-OPAY20240129008,,29/01/24 19:33,30/01/24 19:40,Closed,2025-06-26 01:35:32
https://ksiem.sectica.com/tickets/CSOC-OPAY20240129007,,29/01/24 19:29,30/01/24 19:30,Closed,2025-06-26 01:35:50
https://ksiem.sectica.com/tickets/CSOC-OPAY20240129006,,29/01/24 19:27,30/01/24 19:30,Closed,2025-06-26 01:36:11
https://ksiem.sectica.com/tickets/CSOC-OPAY20240129005,,29/01/24 19:25,30/01/24 19:30,Closed,2025-06-26 01:36:29
https://ksiem.sectica.com/tickets/CSOC-OPAY20240129004,,29/01/24 19:20,30/01/24 19:20,Closed,2025-06-26 01:36:47
https://ksiem.sectica.com/tickets/CSOC-OPAY20240129002,,29/01/24 19:05,30/01/24 19:10,Closed,2025-06-26 01:37:05
https://ksiem.sectica.com/tickets/CSOC-OPAY20240129001,,29/01/24 18:55,30/01/24 19:00,Closed,2025-06-26 01:37:22
https://ksiem.sectica.com/tickets/CSOC-OPAY20240126003,,26/01/24 10:59,14/02/24 14:39,Closed,2025-06-26 01:37:40
https://ksiem.sectica.com/tickets/CSOC-OPAY20240126002,,26/01/24 10:57,09/02/24 10:45,Closed,2025-06-26 01:37:58
https://ksiem.sectica.com/tickets/CSOC-OPAY20240126001,,26/01/24 10:54,09/02/24 10:45,Closed,2025-06-26 01:38:16
https://ksiem.sectica.com/tickets/CSOC-OPAY20240125002,,25/01/24 10:07,30/01/24 08:14,Closed,2025-06-26 01:38:34
https://ksiem.sectica.com/tickets/CSOC-OPAY20240125001,,25/01/24 10:02,30/01/24 08:15,Closed,2025-06-26 01:38:52
https://ksiem.sectica.com/tickets/CSOC-OPAY20240125000,,25/01/24 10:00,30/01/24 08:15,Closed,2025-06-26 01:39:10
https://ksiem.sectica.com/tickets/CSOC-OPAY20240124003,,24/01/24 09:26,30/01/24 08:15,Closed,2025-06-26 01:39:28
https://ksiem.sectica.com/tickets/CSOC-OPAY20240124002,,24/01/24 09:24,09/02/24 10:45,Closed,2025-06-26 01:39:48
https://ksiem.sectica.com/tickets/CSOC-OPAY2024012300J,,23/01/24 09:04,30/01/24 08:15,Closed,2025-06-26 01:40:06
https://ksiem.sectica.com/tickets/CSOC-OPAY20240328004,,28/03/24 10:11,12/11/24 22:34,Closed,2025-06-26 01:40:24
https://ksiem.sectica.com/tickets/CSOC-OPAY20240328003,,28/03/24 10:02,28/04/25 13:52,On Hold,2025-06-26 01:40:43
https://ksiem.sectica.com/tickets/CSOC-OPAY20240328002,,28/03/24 09:59,12/11/24 22:34,Closed,2025-06-26 01:41:00
https://ksiem.sectica.com/tickets/CSOC-OPAY20240328001,,28/03/24 09:53,28/04/25 13:50,On Hold,2025-06-26 01:41:19
https://ksiem.sectica.com/tickets/CSOC-OPAY20240327000,,27/03/24 20:36,24/04/25 12:36,On Hold,2025-06-26 01:41:36
https://ksiem.sectica.com/tickets/CSOC-OPAY20240326005,,26/03/24 08:47,26/04/24 10:26,Closed,2025-06-26 01:41:53
https://ksiem.sectica.com/tickets/CSOC-OPAY20240326004,,26/03/24 08:44,26/04/24 10:26,Status is not available for this incident.,2025-06-26 01:42:10
https://ksiem.sectica.com/tickets/CSOC-OPAY20240326003,,26/03/24 08:41,26/04/24 10:25,Status is not available for this incident.,2025-06-26 01:42:28
https://ksiem.sectica.com/tickets/CSOC-OPAY20240326002,,26/03/24 08:37,26/04/24 10:24,Closed,2025-06-26 01:42:45
https://ksiem.sectica.com/tickets/CSOC-OPAY20240326001,,26/03/24 08:32,26/04/24 10:24,Closed,2025-06-26 01:43:02
https://ksiem.sectica.com/tickets/CSOC-OPAY2024032500E,,25/03/24 16:38,27/03/24 21:03,Closed,2025-06-26 01:43:20
https://ksiem.sectica.com/tickets/CSOC-OPAY2024032500D,,25/03/24 16:26,27/03/24 21:12,Closed,2025-06-26 01:43:37
https://ksiem.sectica.com/tickets/CSOC-OPAY2024032500C,,25/03/24 16:22,27/03/24 21:11,Closed,2025-06-26 01:43:54
https://ksiem.sectica.com/tickets/CSOC-OPAY2024032500B,,25/03/24 16:16,27/03/24 21:04,Closed,2025-06-26 01:44:15
https://ksiem.sectica.com/tickets/CSOC-OPAY2024032500A,,25/03/24 16:11,27/03/24 21:11,Closed,2025-06-26 01:44:33
https://ksiem.sectica.com/tickets/CSOC-OPAY20240325009,,25/03/24 15:55,27/03/24 21:10,Closed,2025-06-26 01:44:50
https://ksiem.sectica.com/tickets/CSOC-OPAY20240325008,,25/03/24 15:50,27/03/24 21:09,Closed,2025-06-26 01:45:07
https://ksiem.sectica.com/tickets/CSOC-OPAY20240325007,,25/03/24 15:47,27/03/24 21:09,Closed,2025-06-26 01:45:25
https://ksiem.sectica.com/tickets/CSOC-OPAY20240325005,,25/03/24 14:38,27/03/24 21:08,Closed,2025-06-26 01:45:41
https://ksiem.sectica.com/tickets/CSOC-OPAY20240325004,,25/03/24 14:22,27/03/24 21:08,Closed,2025-06-26 01:46:00
https://ksiem.sectica.com/tickets/CSOC-OPAY20240325003,,25/03/24 14:18,27/03/24 21:07,Closed,2025-06-26 01:46:17
https://ksiem.sectica.com/tickets/CSOC-OPAY20240325002,,25/03/24 14:15,27/03/24 21:07,Closed,2025-06-26 01:46:35
https://ksiem.sectica.com/tickets/CSOC-OPAY20240325001,,25/03/24 14:14,27/03/24 21:06,Closed,2025-06-26 01:46:52
https://ksiem.sectica.com/tickets/CSOC-OPAY20240322001,,22/03/24 11:18,26/04/24 10:22,Closed,2025-06-26 01:47:09
https://ksiem.sectica.com/tickets/CSOC-OPAY20240322000,,22/03/24 11:16,27/03/24 21:05,Closed,2025-06-26 01:47:27
https://ksiem.sectica.com/tickets/CSOC-OPAY20240321003,,21/03/24 11:04,26/04/24 10:21,Closed,2025-06-26 01:47:44
https://ksiem.sectica.com/tickets/CSOC-OPAY20240321002,,21/03/24 10:55,27/03/24 21:05,Closed,2025-06-26 01:48:02
https://ksiem.sectica.com/tickets/CSOC-OPAY20240321001,,21/03/24 10:49,27/03/24 21:04,Closed,2025-06-26 01:48:20
https://ksiem.sectica.com/tickets/CSOC-OPAY20240320004,,20/03/24 11:42,27/03/24 21:02,Closed,2025-06-26 01:48:37
https://ksiem.sectica.com/tickets/CSOC-OPAY20240320003,,20/03/24 11:39,27/03/24 21:01,Closed,2025-06-26 01:48:55
https://ksiem.sectica.com/tickets/CSOC-OPAY20240319005,"Name: OPAY BALANCE ADDER plus
URL: https://www.facebook.com/groups/351238063903724",19/03/24 12:10,27/03/24 21:01,,2025-06-26 01:49:13
https://ksiem.sectica.com/tickets/CSOC-OPAY20240319004,,19/03/24 12:10,26/04/24 10:21,Closed,2025-06-26 01:49:30
https://ksiem.sectica.com/tickets/CSOC-OPAY20240319003,,19/03/24 12:02,26/04/24 10:20,Closed,2025-06-26 01:49:48
https://ksiem.sectica.com/tickets/CSOC-OPAY20240319002,,19/03/24 11:59,26/04/24 10:20,Closed,2025-06-26 01:50:05
https://ksiem.sectica.com/tickets/CSOC-OPAY20240319001,,19/03/24 11:53,26/04/24 10:20,Closed,2025-06-26 01:50:24
https://ksiem.sectica.com/tickets/CSOC-OPAY20240318000,,18/03/24 10:28,26/04/24 10:19,Closed,2025-06-26 01:50:41
https://ksiem.sectica.com/tickets/CSOC-OPAY2024031700D,"Name: Opay investment platform
URL: https://www.facebook.com/profilephp?id=100054807068260",17/03/24 21:51,26/04/24 10:19,,2025-06-26 01:50:58
https://ksiem.sectica.com/tickets/CSOC-OPAY2024031700C,,17/03/24 21:49,27/03/24 21:01,Closed,2025-06-26 01:51:15
https://ksiem.sectica.com/tickets/CSOC-OPAY2024031700B,,17/03/24 21:47,27/03/24 21:00,Closed,2025-06-26 01:51:32
https://ksiem.sectica.com/tickets/CSOC-OPAY2024031700A,,,,,2025-06-26 01:51:50
https://ksiem.sectica.com/tickets/CSOC-OPAY20240317009,,17/03/24 19:45,27/03/24 21:00,,2025-06-26 01:52:07
https://ksiem.sectica.com/tickets/CSOC-OPAY20240317008,,17/03/24 19:38,27/03/24 20:59,,2025-06-26 01:52:24
https://ksiem.sectica.com/tickets/CSOC-OPAY20240317007,,17/03/24 19:33,27/03/24 20:59,Closed,2025-06-26 01:53:02
https://ksiem.sectica.com/tickets/CSOC-OPAY20240317006,,17/03/24 19:28,27/03/24 20:59,Closed,2025-06-26 01:53:54
https://ksiem.sectica.com/tickets/CSOC-OPAY20240317004,,17/03/24 17:14,27/03/24 20:58,Closed,2025-06-26 01:54:12
https://ksiem.sectica.com/tickets/CSOC-OPAY20240317003,,17/03/24 17:08,27/03/24 20:58,Closed,2025-06-26 01:54:29
https://ksiem.sectica.com/tickets/CSOC-OPAY20240317002,,17/03/24 17:00,27/03/24 20:58,Closed,2025-06-26 01:54:47
https://ksiem.sectica.com/tickets/CSOC-OPAY20240317001,,17/03/24 15:50,27/03/24 20:57,Closed,2025-06-26 01:55:04
https://ksiem.sectica.com/tickets/CSOC-OPAY20240317000,,17/03/24 15:44,27/03/24 20:57,Closed,2025-06-26 01:55:21
https://ksiem.sectica.com/tickets/CSOC-OPAY20240313004,,13/03/24 12:23,27/03/24 20:47,Closed,2025-06-26 01:55:38
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081600A,,16/08/23 14:39,21/08/23 18:16,Closed,2025-06-26 01:55:55
https://ksiem.sectica.com/tickets/CSOC-OPAY20230816009,,16/08/23 14:39,21/08/23 18:59,Closed,2025-06-26 01:56:13
https://ksiem.sectica.com/tickets/CSOC-OPAY20230816004,,16/08/23 14:39,21/08/23 19:02,Closed,2025-06-26 01:56:31
https://ksiem.sectica.com/tickets/CSOC-OPAY20230816002,,16/08/23 14:39,21/08/23 19:07,Closed,2025-06-26 01:56:50
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500M,,15/08/23 12:27,21/08/23 19:13,Closed,2025-06-26 01:57:07
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500L,,15/08/23 12:26,21/08/23 19:14,Closed,2025-06-26 01:57:26
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500K,,15/08/23 12:26,21/08/23 19:16,Closed,2025-06-26 01:57:43
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500J,,,,,2025-06-26 01:58:01
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500I,,,,,2025-06-26 01:58:46
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500H,,15/08/23 12:26,21/08/23 19:38,Closed,2025-06-26 01:59:03
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500G,,15/08/23 12:26,21/08/23 19:41,Closed,2025-06-26 01:59:21
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500F,,15/08/23 12:26,21/08/23 19:38,Closed,2025-06-26 01:59:38
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500E,,15/08/23 12:26,21/08/23 19:17,Closed,2025-06-26 01:59:56
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500D,,15/08/23 12:26,21/08/23 19:40,,2025-06-26 02:00:15
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500C,,15/08/23 12:26,21/08/23 19:18,Closed,2025-06-26 02:00:32
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500B,,,,,2025-06-26 02:00:50
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081500A,,15/08/23 12:26,21/08/23 19:41,,2025-06-26 02:01:08
https://ksiem.sectica.com/tickets/CSOC-OPAY20230815009,,15/08/23 12:26,21/08/23 19:17,Closed,2025-06-26 02:01:25
https://ksiem.sectica.com/tickets/CSOC-OPAY20230815008,,15/08/23 12:26,21/08/23 19:18,Closed,2025-06-26 02:01:42
https://ksiem.sectica.com/tickets/CSOC-OPAY20230815007,,,,,2025-06-26 02:02:00
https://ksiem.sectica.com/tickets/CSOC-OPAY20230815006,,15/08/23 12:26,21/08/23 18:58,,2025-06-26 02:02:17
https://ksiem.sectica.com/tickets/CSOC-OPAY20230815005,,15/08/23 12:26,21/08/23 19:20,,2025-06-26 02:02:34
https://ksiem.sectica.com/tickets/CSOC-OPAY20230815004,,15/08/23 12:26,21/08/23 19:39,Closed,2025-06-26 02:02:52
https://ksiem.sectica.com/tickets/CSOC-OPAY20230815003,,15/08/23 12:26,21/08/23 19:40,Closed,2025-06-26 02:03:09
https://ksiem.sectica.com/tickets/CSOC-OPAY20230815002,,15/08/23 12:26,21/08/23 19:40,,2025-06-26 02:03:26
https://ksiem.sectica.com/tickets/CSOC-OPAY20230815001,,15/08/23 12:25,21/08/23 19:18,Closed,2025-06-26 02:03:44
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081400H,,14/08/23 17:02,21/08/23 19:16,Closed,2025-06-26 02:04:01
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000M,,10/08/23 13:19,12/09/23 16:37,Closed,2025-06-26 02:04:19
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000L,,10/08/23 13:13,12/09/23 16:17,Closed,2025-06-26 02:04:36
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000K,,10/08/23 13:12,12/09/23 16:33,Closed,2025-06-26 02:04:53
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000J,,10/08/23 13:12,25/08/23 18:34,Closed,2025-06-26 02:05:10
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000I,,10/08/23 13:11,25/08/23 18:34,Closed,2025-06-26 02:05:28
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000H,,10/08/23 13:11,25/08/23 18:42,Closed,2025-06-26 02:05:45
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000G,,10/08/23 13:09,25/08/23 18:42,Closed,2025-06-26 02:06:06
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000F,,10/08/23 13:09,25/08/23 18:43,Closed,2025-06-26 02:06:23
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000E,,10/08/23 13:09,25/08/23 18:53,,2025-06-26 02:06:40
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000D,,10/08/23 13:09,25/08/23 18:36,Closed,2025-06-26 02:06:58
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000C,,,,,2025-06-26 02:07:16
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000B,,10/08/23 13:09,25/08/23 18:43,Closed,2025-06-26 02:07:33
https://ksiem.sectica.com/tickets/CSOC-OPAY2023081000A,,10/08/23 13:09,25/08/23 18:55,Closed,2025-06-26 02:07:50
https://ksiem.sectica.com/tickets/CSOC-OPAY20230810009,,10/08/23 13:09,25/08/23 19:03,Closed,2025-06-26 02:08:07
https://ksiem.sectica.com/tickets/CSOC-OPAY20230810008,,10/08/23 13:09,25/08/23 19:07,Closed,2025-06-26 02:08:24
https://ksiem.sectica.com/tickets/CSOC-OPAY20230810007,,10/08/23 13:09,25/08/23 19:07,Closed,2025-06-26 02:08:41
https://ksiem.sectica.com/tickets/CSOC-OPAY20230810006,,,,,2025-06-26 02:08:58
https://ksiem.sectica.com/tickets/CSOC-OPAY20230810005,,,,,2025-06-26 02:09:44
https://ksiem.sectica.com/tickets/CSOC-OPAY20230810004,,,,,2025-06-26 02:10:39
https://ksiem.sectica.com/tickets/CSOC-OPAY20230810003,,,,,2025-06-26 02:11:30
https://ksiem.sectica.com/tickets/CSOC-OPAY20230810002,,,,,2025-06-26 02:12:25
https://ksiem.sectica.com/tickets/CSOC-OPAY20230807006,,,,,2025-06-26 02:13:18
https://ksiem.sectica.com/tickets/CSOC-OPAY20230807005,,,,,2025-06-26 02:14:12
https://ksiem.sectica.com/tickets/CSOC-OPAY2024061500H,,,,,2025-06-26 02:15:06
https://ksiem.sectica.com/tickets/CSOC-OPAY2024061500G,,,,,2025-06-26 02:15:56
